
C:\Users\nobleric\dev\ESL-Data>c:\Users\nobleric\dev\neo4j\bin\neo4jshell -c -v -path c:/Users/nobleric/dev/neo4j/data -file get-ci-ids.cql 

+------------------------------------------------------+
| x.full_node_name                             | ID(x) |
| "uknwvuavia011.via.novonet"                  | 10079 |
| "ukncvavia043.via.novonet"                   | 7840  |
| "ukncvavia044.via.novonet"                   | 7841  |
| "ukncvavia045.via.novonet"                   | 7842  |
| "ukncvavia046.via.novonet"                   | 7843  |
| "ukncvavia047.via.novonet"                   | 7844  |
| "ukncvavia048.via.novonet"                   | 7845  |
| "ukncvavia051.via.novonet"                   | 7846  |
| "ukncvavia052.via.novonet"                   | 7847  |
| "ukncvavia053.via.novonet"                   | 7848  |
| "ukncvavia054.via.novonet"                   | 7849  |
| "ukncvavia055.via.novonet"                   | 7850  |
| "ukncvavia056.via.novonet"                   | 7851  |
| "ukncvavia057.via.novonet"                   | 7852  |
| "ukncvavia058.via.novonet"                   | 7853  |
| "ukncvavia061.via.novonet"                   | 7854  |
| "ukncvavia062.via.novonet"                   | 7855  |
| "ukncvavia063.via.novonet"                   | 7856  |
| "ukncvavia064.via.novonet"                   | 7857  |
| "ukncvavia065.via.novonet"                   | 7858  |
| "ukncvavia066.via.novonet"                   | 7859  |
| "ukncvavia067.via.novonet"                   | 7860  |
| "ukncvavia068.via.novonet"                   | 7861  |
| "ukncvavia071.via.novonet"                   | 7862  |
| "ukncvavia072.via.novonet"                   | 7863  |
| "ukncvavia073.via.novonet"                   | 7864  |
| "ukncvavia074.via.novonet"                   | 7865  |
| "ukncvavia075.via.novonet"                   | 7866  |
| "ukncvavia076.via.novonet"                   | 7867  |
| "ukncvavia077.via.novonet"                   | 7868  |
| "ukncvavia078.via.novonet"                   | 7869  |
| "ukncvavia084.via.novonet"                   | 7870  |
| "ukncvavia085.via.novonet"                   | 7871  |
| "ukncsaviv303.via.novonet"                   | 6400  |
| "ukncsaviv304.via.novonet"                   | 6401  |
| "ukncsaviv305.via.novonet"                   | 6402  |
| "ukncsaviv306.via.novonet"                   | 6403  |
| "ukncsaviv307.via.novonet"                   | 6404  |
| "ukncsaviv308.via.novonet"                   | 6405  |
| "ukncsaviv309.via.novonet"                   | 6406  |
| "ukncsaviv310.via.novonet"                   | 6407  |
| "ukncsaviv311.via.novonet"                   | 6408  |
| "ukncsaviv312.via.novonet"                   | 6409  |
| "ukncsaviv313.via.novonet"                   | 6410  |
| "ukncsaviv314.via.novonet"                   | 6411  |
| "ukncsaviv315.via.novonet"                   | 6412  |
| "ukncsaviv316.via.novonet"                   | 6413  |
| "ukncsaviv317.via.novonet"                   | 6414  |
| "ukncsaviv318.via.novonet"                   | 6415  |
| "ukncsaviv319.via.novonet"                   | 6416  |
| "ukncsaviv320.via.novonet"                   | 6417  |
| "ukncsaviv321.via.novonet"                   | 6418  |
| "ukncsaviv322.via.novonet"                   | 6419  |
| "ukncsaviv323.via.novonet"                   | 6420  |
| "ukncsaviv324.via.novonet"                   | 6421  |
| "ukncsaviv325.via.novonet"                   | 6422  |
| "ukncsaviv326.via.novonet"                   | 6423  |
| "ukncsaviv327.via.novonet"                   | 6424  |
| "ukncsaviv328.via.novonet"                   | 6425  |
| "ukncsaviv329.via.novonet"                   | 6426  |
| "ukncsaviv330.via.novonet"                   | 6427  |
| "ukncsaviv331.via.novonet"                   | 6428  |
| "ukncsaviv332.via.novonet"                   | 6429  |
| "ukncsaviv333.via.novonet"                   | 6430  |
| "ukncsaviv334.via.novonet"                   | 6431  |
| "ukncsaviv196.via.novonet"                   | 6304  |
| "ukncsaviv197.via.novonet"                   | 6305  |
| "ukncsaviv198.via.novonet"                   | 6306  |
| "ukncsaviv199.via.novonet"                   | 6307  |
| "ukncsaviv200.via.novonet"                   | 6308  |
| "ukncsaviv201.via.novonet"                   | 6309  |
| "ukncsaviv202.via.novonet"                   | 6310  |
| "ukncsaviv203.via.novonet"                   | 6311  |
| "ukncsaviv204.via.novonet"                   | 6312  |
| "ukncsaviv205.via.novonet"                   | 6313  |
| "ukncsaviv207.via.novonet"                   | 6314  |
| "ukncsaviv208.via.novonet"                   | 6315  |
| "ukncsaviv209.via.novonet"                   | 6316  |
| "ukncsaviv210.via.novonet"                   | 6317  |
| "ukncsaviv211.via.novonet"                   | 6318  |
| "ukncsaviv212.via.novonet"                   | 6319  |
| "ukncsaviv213.via.novonet"                   | 6320  |
| "ukncsaviv214.via.novonet"                   | 6321  |
| "ukncsaviv215.via.novonet"                   | 6322  |
| "ukncsaviv218.via.novonet"                   | 6323  |
| "ukncsaviv219.via.novonet"                   | 6324  |
| "ukncsaviv220.via.novonet"                   | 6325  |
| "ukncsaviv221.via.novonet"                   | 6326  |
| "ukncsaviv225.via.novonet"                   | 6327  |
| "ukncsaviv226.via.novonet"                   | 6328  |
| "ukncsaviv227.via.novonet"                   | 6329  |
| "ukncsaviv228.via.novonet"                   | 6330  |
| "ukncsaviv229.via.novonet"                   | 6331  |
| "ukncsaviv230.via.novonet"                   | 6332  |
| "ukncsaviv231.via.novonet"                   | 6333  |
| "ukncsaviv232.via.novonet"                   | 6334  |
| "ukncsaviv233.via.novonet"                   | 6335  |
| "ukncsaviv158.via.novonet"                   | 6272  |
| "ukncsaviv159.via.novonet"                   | 6273  |
| "ukncsaviv160.via.novonet"                   | 6274  |
| "ukncsaviv161.via.novonet"                   | 6275  |
| "ukncsaviv162.via.novonet"                   | 6276  |
| "ukncsaviv163.via.novonet"                   | 6277  |
| "ukncsaviv164.via.novonet"                   | 6278  |
| "ukncsaviv165.via.novonet"                   | 6279  |
| "ukncsaviv166.via.novonet"                   | 6280  |
| "ukncsaviv167.via.novonet"                   | 6281  |
| "ukncsaviv168.via.novonet"                   | 6282  |
| "ukncsaviv169.via.novonet"                   | 6283  |
| "ukncsaviv170.via.novonet"                   | 6284  |
| "ukncsaviv171.via.novonet"                   | 6285  |
| "ukncsaviv172.via.novonet"                   | 6286  |
| "ukncsaviv178.via.novonet"                   | 6287  |
| "ukncsaviv180.via.novonet"                   | 6288  |
| "ukncsaviv181.via.novonet"                   | 6289  |
| "ukncsaviv182.via.novonet"                   | 6290  |
| "ukncsaviv183.via.novonet"                   | 6291  |
| "ukncsaviv184.via.novonet"                   | 6292  |
| "ukncsaviv185.via.novonet"                   | 6293  |
| "ukncsaviv186.via.novonet"                   | 6294  |
| "ukncsaviv187.via.novonet"                   | 6295  |
| "ukncsaviv188.via.novonet"                   | 6296  |
| "ukncsaviv189.via.novonet"                   | 6297  |
| "ukncsaviv190.via.novonet"                   | 6298  |
| "ukncsaviv191.via.novonet"                   | 6299  |
| "ukncsaviv192.via.novonet"                   | 6300  |
| "ukncsaviv193.via.novonet"                   | 6301  |
| "ukncsaviv194.via.novonet"                   | 6302  |
| "ukncsaviv195.via.novonet"                   | 6303  |
| "ukncsaviv271.via.novonet"                   | 6368  |
| "ukncsaviv272.via.novonet"                   | 6369  |
| "ukncsaviv273.via.novonet"                   | 6370  |
| "ukncsaviv274.via.novonet"                   | 6371  |
| "ukncsaviv275.via.novonet"                   | 6372  |
| "ukncsaviv276.via.novonet"                   | 6373  |
| "ukncsaviv277.via.novonet"                   | 6374  |
| "ukncsaviv278.via.novonet"                   | 6375  |
| "ukncsaviv279.via.novonet"                   | 6376  |
| "ukncsaviv280.via.novonet"                   | 6377  |
| "ukncsaviv281.via.novonet"                   | 6378  |
| "ukncsaviv282.via.novonet"                   | 6379  |
| "ukncsaviv283.via.novonet"                   | 6380  |
| "ukncsaviv284.via.novonet"                   | 6381  |
| "ukncsaviv285.via.novonet"                   | 6382  |
| "ukncsaviv286.via.novonet"                   | 6383  |
| "ukncsaviv287.via.novonet"                   | 6384  |
| "ukncsaviv288.via.novonet"                   | 6385  |
| "ukncsaviv289.via.novonet"                   | 6386  |
| "ukncsaviv290.via.novonet"                   | 6387  |
| "ukncsaviv291.via.novonet"                   | 6388  |
| "ukncsaviv292.via.novonet"                   | 6389  |
| "ukncsaviv293.via.novonet"                   | 6390  |
| "ukncsaviv294.via.novonet"                   | 6391  |
| "ukncsaviv295.via.novonet"                   | 6392  |
| "ukncsaviv296.via.novonet"                   | 6393  |
| "ukncsaviv297.via.novonet"                   | 6394  |
| "ukncsaviv298.via.novonet"                   | 6395  |
| "ukncsaviv299.via.novonet"                   | 6396  |
| "ukncsaviv300.via.novonet"                   | 6397  |
| "ukncsaviv301.via.novonet"                   | 6398  |
| "ukncsaviv302.via.novonet"                   | 6399  |
| "ukncsaviv234.via.novonet"                   | 6336  |
| "ukncsaviv235.via.novonet"                   | 6337  |
| "ukncsaviv239.via.novonet"                   | 6338  |
| "ukncsaviv240.via.novonet"                   | 6339  |
| "ukncsaviv241.via.novonet"                   | 6340  |
| "ukncsaviv243.via.novonet"                   | 6341  |
| "ukncsaviv244.via.novonet"                   | 6342  |
| "ukncsaviv245.via.novonet"                   | 6343  |
| "ukncsaviv247.via.novonet"                   | 6344  |
| "ukncsaviv248.via.novonet"                   | 6345  |
| "ukncsaviv249.via.novonet"                   | 6346  |
| "ukncsaviv250.via.novonet"                   | 6347  |
| "ukncsaviv251.via.novonet"                   | 6348  |
| "ukncsaviv252.via.novonet"                   | 6349  |
| "ukncsaviv253.via.novonet"                   | 6350  |
| "ukncsaviv254.via.novonet"                   | 6351  |
| "ukncsaviv255.via.novonet"                   | 6352  |
| "ukncsaviv256.via.novonet"                   | 6353  |
| "ukncsaviv257.via.novonet"                   | 6354  |
| "ukncsaviv258.via.novonet"                   | 6355  |
| "ukncsaviv259.via.novonet"                   | 6356  |
| "ukncsaviv260.via.novonet"                   | 6357  |
| "ukncsaviv261.via.novonet"                   | 6358  |
| "ukncsaviv262.via.novonet"                   | 6359  |
| "ukncsaviv263.via.novonet"                   | 6360  |
| "ukncsaviv264.via.novonet"                   | 6361  |
| "ukncsaviv265.via.novonet"                   | 6362  |
| "ukncsaviv266.via.novonet"                   | 6363  |
| "ukncsaviv267.via.novonet"                   | 6364  |
| "ukncsaviv268.via.novonet"                   | 6365  |
| "ukncsaviv269.via.novonet"                   | 6366  |
| "ukncsaviv270.via.novonet"                   | 6367  |
| "ukncsaviv114.via.novonet"                   | 6240  |
| "ukncsaviv115.via.novonet"                   | 6241  |
| "ukncsaviv117.via.novonet"                   | 6242  |
| "ukncsaviv118.via.novonet"                   | 6243  |
| "ukncsaviv119.via.novonet"                   | 6244  |
| "ukncsaviv120.via.novonet"                   | 6245  |
| "ukncsaviv121.via.novonet"                   | 6246  |
| "ukncsaviv122.via.novonet"                   | 6247  |
| "ukncsaviv123.via.novonet"                   | 6248  |
| "ukncsaviv124.via.novonet"                   | 6249  |
| "ukncsaviv125.via.novonet"                   | 6250  |
| "ukncsaviv126.via.novonet"                   | 6251  |
| "ukncsaviv127.via.novonet"                   | 6252  |
| "ukncsaviv128.via.novonet"                   | 6253  |
| "ukncsaviv129.via.novonet"                   | 6254  |
| "ukncsaviv130.via.novonet"                   | 6255  |
| "ukncsaviv131.via.novonet"                   | 6256  |
| "ukncsaviv132.via.novonet"                   | 6257  |
| "ukncsaviv133.via.novonet"                   | 6258  |
| "ukncsaviv134.via.novonet"                   | 6259  |
| "ukncsaviv135.via.novonet"                   | 6260  |
| "ukncsaviv136.via.novonet"                   | 6261  |
| "ukncsaviv137.via.novonet"                   | 6262  |
| "ukncsaviv138.via.novonet"                   | 6263  |
| "ukncsaviv139.via.novonet"                   | 6264  |
| "ukncsaviv146.via.novonet"                   | 6265  |
| "ukncsaviv147.via.novonet"                   | 6266  |
| "ukncsaviv148.via.novonet"                   | 6267  |
| "ukncsaviv149.via.novonet"                   | 6268  |
| "ukncsaviv150.via.novonet"                   | 6269  |
| "ukncsaviv151.via.novonet"                   | 6270  |
| "ukncsaviv152.via.novonet"                   | 6271  |
| "ukncsaviv028.via.novonet"                   | 6208  |
| "ukncsaviv031.via.novonet"                   | 6209  |
| "ukncsaviv032.via.novonet"                   | 6210  |
| "ukncsaviv033.via.novonet"                   | 6211  |
| "ukncsaviv034.via.novonet"                   | 6212  |
| "ukncsaviv035.via.novonet"                   | 6213  |
| "ukncsaviv041.via.novonet"                   | 6214  |
| "ukncsaviv042.via.novonet"                   | 6215  |
| "ukncsaviv043.via.novonet"                   | 6216  |
| "ukncsaviv044.via.novonet"                   | 6217  |
| "ukncsaviv045.via.novonet"                   | 6218  |
| "ukncsaviv051.via.novonet"                   | 6219  |
| "ukncsaviv052.via.novonet"                   | 6220  |
| "ukncsaviv053.via.novonet"                   | 6221  |
| "ukncsaviv054.via.novonet"                   | 6222  |
| "ukncsaviv055.via.novonet"                   | 6223  |
| "ukncsaviv061.via.novonet"                   | 6224  |
| "ukncsaviv062.via.novonet"                   | 6225  |
| "ukncsaviv063.via.novonet"                   | 6226  |
| "ukncsaviv064.via.novonet"                   | 6227  |
| "ukncsaviv065.via.novonet"                   | 6228  |
| "ukncsaviv101.via.novonet"                   | 6229  |
| "ukncsaviv102.via.novonet"                   | 6230  |
| "ukncsaviv103.via.novonet"                   | 6231  |
| "ukncsaviv105.via.novonet"                   | 6232  |
| "ukncsaviv106.via.novonet"                   | 6233  |
| "ukncsaviv107.via.novonet"                   | 6234  |
| "ukncsaviv108.via.novonet"                   | 6235  |
| "ukncsaviv109.via.novonet"                   | 6236  |
| "ukncsaviv111.via.novonet"                   | 6237  |
| "ukncsaviv112.via.novonet"                   | 6238  |
| "ukncsaviv113.via.novonet"                   | 6239  |
| "esxd002d.via.novonet"                       | 2464  |
| "esxd002e.via.novonet"                       | 2465  |
| "esxd002f.via.novonet"                       | 2466  |
| "esxd006a.via.novonet"                       | 2467  |
| "esxd006b.via.novonet"                       | 2468  |
| "esxd006c.via.novonet"                       | 2469  |
| "esxd006d.via.novonet"                       | 2470  |
| "esxd006e.via.novonet"                       | 2471  |
| "esxd007a.via.novonet"                       | 2472  |
| "esxd007b.via.novonet"                       | 2473  |
| "esxd007c.via.novonet"                       | 2474  |
| "esxd007d.via.novonet"                       | 2475  |
| "esxd008a.via.novonet"                       | 2476  |
| "esxd008b.via.novonet"                       | 2477  |
| "esxd008c.via.novonet"                       | 2478  |
| "esxd009a.via.novonet"                       | 2479  |
| "esxd009b.via.novonet"                       | 2480  |
| "esxd009c.via.novonet"                       | 2481  |
| "esxd009d.via.novonet"                       | 2482  |
| "esxn001a.via.novonet"                       | 2483  |
| "esxn001b.via.novonet"                       | 2484  |
| "esxn001c.via.novonet"                       | 2485  |
| "esxn001d.via.novonet"                       | 2486  |
| "esxn001e.via.novonet"                       | 2487  |
| "esxn001f.via.novonet"                       | 2488  |
| "esxn002a.via.novonet"                       | 2489  |
| "esxn002b.via.novonet"                       | 2490  |
| "esxn002c.via.novonet"                       | 2491  |
| "esxn002d.via.novonet"                       | 2492  |
| "esxn002e.via.novonet"                       | 2493  |
| "esxn002f.via.novonet"                       | 2494  |
| "esxn003a.via.novonet"                       | 2495  |
| "esxn003b.via.novonet"                       | 2496  |
| "esxn003c.via.novonet"                       | 2497  |
| "esxn003d.via.novonet"                       | 2498  |
| "esxn003e.via.novonet"                       | 2499  |
| "esxn003f.via.novonet"                       | 2500  |
| "esxn004a.via.novonet"                       | 2501  |
| "esxn004b.via.novonet"                       | 2502  |
| "esxn004c.via.novonet"                       | 2503  |
| "esxn004d.via.novonet"                       | 2504  |
| "esxn004e.via.novonet"                       | 2505  |
| "esxn004f.via.novonet"                       | 2506  |
| "esxn007a.via.novonet"                       | 2507  |
| "esxn007b.via.novonet"                       | 2508  |
| "esxn007c.via.novonet"                       | 2509  |
| "esxn007d.via.novonet"                       | 2510  |
| "esxn007e.via.novonet"                       | 2511  |
| "esxn007f.via.novonet"                       | 2512  |
| "esxn008a.via.novonet"                       | 2513  |
| "esxn008b.via.novonet"                       | 2514  |
| "esxn008c.via.novonet"                       | 2515  |
| "esxn008d.via.novonet"                       | 2516  |
| "esxn008e.via.novonet"                       | 2517  |
| "esxn008f.via.novonet"                       | 2518  |
| "esxn010a.via.novonet"                       | 2519  |
| "esxn010b.via.novonet"                       | 2520  |
| "esxn010c.via.novonet"                       | 2521  |
| "esxn010d.via.novonet"                       | 2522  |
| "esxn010e.via.novonet"                       | 2523  |
| "esxn010f.via.novonet"                       | 2524  |
| "esxn011a.via.novonet"                       | 2525  |
| "esxn011b.via.novonet"                       | 2526  |
| "esxn011c.via.novonet"                       | 2527  |
| "esxn011d.via.novonet"                       | 2528  |
| "esxn011e.via.novonet"                       | 2529  |
| "esxn011f.via.novonet"                       | 2530  |
| "esxn012a.via.novonet"                       | 2531  |
| "esxn012b.via.novonet"                       | 2532  |
| "esxn012c.via.novonet"                       | 2533  |
| "esxn012d.via.novonet"                       | 2534  |
| "esxn012e.via.novonet"                       | 2535  |
| "esxn012f.via.novonet"                       | 2536  |
| "esxn801a.via.novonet"                       | 2537  |
| "esxn801b.via.novonet"                       | 2538  |
| "esxn801c.via.novonet"                       | 2539  |
| "esxn801d.via.novonet"                       | 2540  |
| "esxn801e.via.novonet"                       | 2541  |
| "esxn801f.via.novonet"                       | 2542  |
| "esxn902a.via.novonet"                       | 2543  |
| "esxn902b.via.novonet"                       | 2544  |
| "esxn902c.via.novonet"                       | 2545  |
| "esxn902d.via.novonet"                       | 2546  |
| "esxn902e.via.novonet"                       | 2547  |
| "esxn904a.via.novonet"                       | 2548  |
| "esxn904b.via.novonet"                       | 2549  |
| "esxn904c.via.novonet"                       | 2550  |
| "esxn904d.via.novonet"                       | 2551  |
| "esxn904e.via.novonet"                       | 2552  |
| "esxn904f.via.novonet"                       | 2553  |
| "esxnsbc01.via.novonet"                      | 2554  |
| "esxq001a.via.novonet"                       | 2555  |
| "esxq001b.via.novonet"                       | 2556  |
| "esxq001c.via.novonet"                       | 2557  |
| "esxq001d.via.novonet"                       | 2558  |
| "esxq001e.via.novonet"                       | 2559  |
| "esxr003a.via.novonet"                       | 2592  |
| "esxw001a.via.novonet"                       | 2593  |
| "esxw001b.via.novonet"                       | 2594  |
| "esxw001c.via.novonet"                       | 2595  |
| "esxw001d.via.novonet"                       | 2596  |
| "esxw001e.via.novonet"                       | 2597  |
| "esxw001f.via.novonet"                       | 2598  |
| "esxw002a.via.novonet"                       | 2599  |
| "esxw002b.via.novonet"                       | 2600  |
| "esxw002c.via.novonet"                       | 2601  |
| "esxw002d.via.novonet"                       | 2602  |
| "esxw002e.via.novonet"                       | 2603  |
| "esxw002f.via.novonet"                       | 2604  |
| "esxw003a.via.novonet"                       | 2605  |
| "esxw003b.via.novonet"                       | 2606  |
| "esxw003c.via.novonet"                       | 2607  |
| "esxw003d.via.novonet"                       | 2608  |
| "esxw003e.via.novonet"                       | 2609  |
| "esxw003f.via.novonet"                       | 2610  |
| "esxw004a.via.novonet"                       | 2611  |
| "esxw004b.via.novonet"                       | 2612  |
| "esxw004c.via.novonet"                       | 2613  |
| "esxw004d.via.novonet"                       | 2614  |
| "esxw004e.via.novonet"                       | 2615  |
| "esxw004f.via.novonet"                       | 2616  |
| "esxw005a.via.novonet"                       | 2617  |
| "esxw005b.via.novonet"                       | 2618  |
| "esxw005c.via.novonet"                       | 2619  |
| "esxw005d.via.novonet"                       | 2620  |
| "esxw005e.via.novonet"                       | 2621  |
| "esxw005f.via.novonet"                       | 2622  |
| "esxw006a.via.novonet"                       | 2623  |
| "esxq001f.via.novonet"                       | 2560  |
| "esxq002a.via.novonet"                       | 2561  |
| "esxq002b.via.novonet"                       | 2562  |
| "esxq002c.via.novonet"                       | 2563  |
| "esxq002d.via.novonet"                       | 2564  |
| "esxq002e.via.novonet"                       | 2565  |
| "esxq002f.via.novonet"                       | 2566  |
| "esxq003a.via.novonet"                       | 2567  |
| "esxq003b.via.novonet"                       | 2568  |
| "esxq003c.via.novonet"                       | 2569  |
| "esxq003d.via.novonet"                       | 2570  |
| "esxq003e.via.novonet"                       | 2571  |
| "esxq003f.via.novonet"                       | 2572  |
| "esxq004a.via.novonet"                       | 2573  |
| "esxq004b.via.novonet"                       | 2574  |
| "esxq004c.via.novonet"                       | 2575  |
| "esxq004d.via.novonet"                       | 2576  |
| "esxq004e.via.novonet"                       | 2577  |
| "esxq004f.via.novonet"                       | 2578  |
| "esxq005a.via.novonet"                       | 2579  |
| "esxq005b.via.novonet"                       | 2580  |
| "esxq005c.via.novonet"                       | 2581  |
| "esxq005d.via.novonet"                       | 2582  |
| "esxq005e.via.novonet"                       | 2583  |
| "esxq005f.via.novonet"                       | 2584  |
| "esxq006a.via.novonet"                       | 2585  |
| "esxq006b.via.novonet"                       | 2586  |
| "esxq006c.via.novonet"                       | 2587  |
| "esxq006d.via.novonet"                       | 2588  |
| "esxq006e.via.novonet"                       | 2589  |
| "esxq006f.via.novonet"                       | 2590  |
| "esxr002a.via.novonet"                       | 2591  |
| "uknceavie003.via.novonet"                   | 5920  |
| "uknceavie004.via.novonet"                   | 5921  |
| "uknceavif001.via.novonet"                   | 5922  |
| "uknceavif003.via.novonet"                   | 5923  |
| "uknceavig001.via.novonet"                   | 5924  |
| "uknceavig002.im.root-domain.net"            | 5925  |
| "uknceavig003.im.root-domain.net"            | 5926  |
| "uknceavig004.via.novonet"                   | 5927  |
| "uknceavig005.via.novonet"                   | 5928  |
| "uknceslvia001.im.root-domain.net"           | 5929  |
| "ukncfavia001.via.novonet"                   | 5930  |
| "ukncfavia002.via.novonet"                   | 5931  |
| "ukncfavia004.via.novonet"                   | 5932  |
| "ukncfavia005.via.novonet"                   | 5933  |
| "ukncfavia006.via.novonet"                   | 5934  |
| "ukncfavia007.via.novonet"                   | 5935  |
| "ukncfavia008.via.novonet"                   | 5936  |
| "ukncfavia009.via.novonet"                   | 5937  |
| "ukncfavia010.via.novonet"                   | 5938  |
| "ukncfavia011.via.novonet"                   | 5939  |
| "ukncfavia012.via.novonet"                   | 5940  |
| "ukncfavia013.via.novonet"                   | 5941  |
| "ukncfavia014.via.novonet"                   | 5942  |
| "ukncfavia015.via.novonet"                   | 5943  |
| "ukncfavia016.via.novonet"                   | 5944  |
| "ukncfavia017.via.novonet"                   | 5945  |
| "ukncfavia020.via.novonet"                   | 5946  |
| "ukncfavia021.via.novonet"                   | 5947  |
| "ukncfavia022.via.novonet"                   | 5948  |
| "ukncfavia023.via.novonet"                   | 5949  |
| "ukncfavia030.via.novonet"                   | 5950  |
| "ukncfwavin001.aviva.ssn.hp.com"             | 5951  |
| "uknweavia016.via.novonet"                   | 8000  |
| "uknweavib001.via.novonet"                   | 8001  |
| "uknweavib002.via.novonet"                   | 8002  |
| "uknweavib003.via.novonet"                   | 8003  |
| "uknweavib004.via.novonet"                   | 8004  |
| "uknweavib005.via.novonet"                   | 8005  |
| "uknweavib006.via.novonet"                   | 8006  |
| "uknweavib007.via.novonet"                   | 8007  |
| "uknweavic001.via.novonet"                   | 8008  |
| "uknweavic002.via.novonet"                   | 8009  |
| "uknweavid001.via.novonet"                   | 8010  |
| "uknweavid003.via.novonet"                   | 8011  |
| "uknweavid004.via.novonet"                   | 8012  |
| "uknweavid005.via.novonet"                   | 8013  |
| "uknweavid006.via.novonet"                   | 8014  |
| "uknweavie001.via.novonet"                   | 8015  |
| "uknweavie002.via.novonet"                   | 8016  |
| "uknweavie003.via.novonet"                   | 8017  |
| "uknweavie004.via.novonet"                   | 8018  |
| "uknweavif001.via.novonet"                   | 8019  |
| "uknweavif002.via.novonet"                   | 8020  |
| "uknweavif003.via.novonet"                   | 8021  |
| "uknweavif005.via.novonet"                   | 8022  |
| "uknweavig002.via.novonet"                   | 8023  |
| "uknweavig003.via.novonet"                   | 8024  |
| "uknweavig005.via.novonet"                   | 8025  |
| "uknweslvia001.im.root-domain.net"           | 8026  |
| "uknwfavia001.via.novonet"                   | 8027  |
| "uknwfavia002.via.novonet"                   | 8028  |
| "uknwfavia003.via.novonet"                   | 8029  |
| "uknwfavia004.via.novonet"                   | 8030  |
| "uknwfavia005.via.novonet"                   | 8031  |
| "bresys.via.novonet"                         | 1024  |
| "bretrn.via.novonet"                         | 1025  |
| "breuat.via.novonet"                         | 1026  |
| "brooklands.via.novonet"                     | 1027  |
| "bs2finsrv01.via.novonet"                    | 1028  |
| "bs2finsrv03.via.novonet"                    | 1029  |
| "bs2finsrv04.via.novonet"                    | 1030  |
| "bs2nd6pilot05.via.novonet"                  | 1031  |
| "bs2nttmsrv01.via.novonet"                   | 1032  |
| "bs2srv01.via.novonet"                       | 1033  |
| "bsaltds01.error.com"                        | 1034  |
| "bsaltns01.error.com"                        | 1035  |
| "bsappdev01.via.novonet"                     | 1036  |
| "bsappl01.via.novonet"                       | 1037  |
| "bsappu01.via.novonet"                       | 1038  |
| "bsarrkdata01.res1.via.novonet"              | 1039  |
| "bsbackup01.res1.via.novonet"                | 1040  |
| "bsbc3bl01.via.novonet"                      | 1041  |
| "bsbc3bl02.via.novonet"                      | 1042  |
| "bsbc3bl03.via.novonet"                      | 1043  |
| "bsbc3bl04.via.novonet"                      | 1044  |
| "bsbc3bl05.via.novonet"                      | 1045  |
| "bsbc3bl06.via.novonet"                      | 1046  |
| "bsbc3bl07.via.novonet"                      | 1047  |
| "bsbc3bl08.via.novonet"                      | 1048  |
| "bsbc3bl09.via.novonet"                      | 1049  |
| "bsbc3bl10.via.novonet"                      | 1050  |
| "bsbc4bl01.via.novonet"                      | 1051  |
| "bsbc4bl02.via.novonet"                      | 1052  |
| "bsbc4bl03.via.novonet"                      | 1053  |
| "bsbc4bl04.via.novonet"                      | 1054  |
| "bsbc4bl05.via.novonet"                      | 1055  |
| "appl052a.via.novonet"                       | 416   |
| "appl053a.via.novonet"                       | 417   |
| "appl054a.via.novonet"                       | 418   |
| "appl055a.via.novonet"                       | 419   |
| "appl056a.via.novonet"                       | 420   |
| "appl057a.via.novonet"                       | 421   |
| "appl058a.via.novonet"                       | 422   |
| "appl060a.via.novonet"                       | 423   |
| "appl061a.via.novonet"                       | 424   |
| "appl062a.via.novonet"                       | 425   |
| "appl063a.via.novonet"                       | 426   |
| "appl064a.via.novonet"                       | 427   |
| "appl065a.via.novonet"                       | 428   |
| "appl066a.via.novonet"                       | 429   |
| "appl067a.via.novonet"                       | 430   |
| "appl068a.via.novonet"                       | 431   |
| "appl069a.via.novonet"                       | 432   |
| "appl070a.via.novonet"                       | 433   |
| "appl071a.via.novonet"                       | 434   |
| "appl072a.via.novonet"                       | 435   |
| "appl073a.via.novonet"                       | 436   |
| "appl078a.via.novonet"                       | 437   |
| "appl079a.via.novonet"                       | 438   |
| "appl080a.via.novonet"                       | 439   |
| "appl081a.via.novonet"                       | 440   |
| "appl082a.via.novonet"                       | 441   |
| "appl083a.via.novonet"                       | 442   |
| "appl084a.via.novonet"                       | 443   |
| "appl085a.via.novonet"                       | 444   |
| "appl086a.via.novonet"                       | 445   |
| "appl087a.via.novonet"                       | 446   |
| "appl093a.via.novonet"                       | 447   |
| "appl094a.via.novonet"                       | 448   |
| "appl095a.via.novonet"                       | 449   |
| "appl096a.via.novonet"                       | 450   |
| "appl097a.via.novonet"                       | 451   |
| "appl098a.via.novonet"                       | 452   |
| "appl099a.via.novonet"                       | 453   |
| "appl100a.via.novonet"                       | 454   |
| "appl101a.via.novonet"                       | 455   |
| "appl104a.via.novonet"                       | 456   |
| "appl106a.via.novonet"                       | 457   |
| "appl107a.via.novonet"                       | 458   |
| "appl108a.via.novonet"                       | 459   |
| "appl109a.via.novonet"                       | 460   |
| "appl110a.via.novonet"                       | 461   |
| "appl111a.via.novonet"                       | 462   |
| "appl112a.via.novonet"                       | 463   |
| "appl113a.via.novonet"                       | 464   |
| "appl116a.via.novonet"                       | 465   |
| "appl117a.via.novonet"                       | 466   |
| "appl118a.via.novonet"                       | 467   |
| "appl119a.via.novonet"                       | 468   |
| "appl121a.via.novonet"                       | 469   |
| "appl122a.via.novonet"                       | 470   |
